amount0,amount1,liquidity,tick,timestamp
100003637954279489109645,-100000000000,11767098768946824702110,-276325,2026-08-02 09:15:11.000 UTC
139993221613980408929349,-139990984000,11767098768946824702110,-276325,2026-08-02 09:16:11.000 UTC
-253444132004476785407,253427377,11767098768946824702110,-276325,2026-08-02 09:16:35.000 UTC
-86648854284252665675,86643123,11767098768946824702110,-276325,2026-08-02 09:18:23.000 UTC
-13076696634195246799,13075831,11767098768946824702110,-276325,2026-08-02 09:22:47.000 UTC
-92056165543710802099,92050075,11767098768946824702110,-276325,2026-08-02 09:22:59.000 UTC
-25504989331086521416,25503301,11767098768946824702110,-276325,2026-08-02 09:26:35.000 UTC
-7119745697055766961,7119274,11767098768946824702110,-276325,2026-08-02 09:26:47.000 UTC
-72505932450022489712,72501134,11767098768946824702110,-276325,2026-08-02 09:27:11.000 UTC
-21566975433069205578,21565548,11767098768946824702110,-276325,2026-08-02 09:27:35.000 UTC
997432644154932885553,-997428894,11767098768946824702110,-276325,2026-08-02 09:31:47.000 UTC
997439446478102612036,-997435527,11767098768946824702110,-276325,2026-08-02 09:31:47.000 UTC
997449170907500841064,-997445082,11767098768946824702110,-276325,2026-08-02 09:31:47.000 UTC
-105916413741301265037,105909456,11767098768946824702110,-276325,2026-08-02 09:34:23.000 UTC
22289182450875789186611,-22289142340,11767098768946824702110,-276325,2026-08-02 09:34:59.000 UTC
-164862891187230435,164852,11767098768946824702110,-276325,2026-08-02 09:37:11.000 UTC
-4804438892592922492,4804141,11767098768946824702110,-276325,2026-08-02 09:37:47.000 UTC
-36707552809520675866,36705278,11767098768946824702110,-276325,2026-08-02 09:46:11.000 UTC
-212943628385123189767,212930442,11767098768946824702110,-276325,2026-08-02 09:46:11.000 UTC
-19732494206443526988,19731271,11767098768946824702110,-276325,2026-08-02 09:46:23.000 UTC
-65707563021132994139,65703491,11767098768946824702110,-276325,2026-08-02 09:58:35.000 UTC
109098262397815986266435,-109099277864,11767098768946824702110,-276325,2026-08-02 10:08:11.000 UTC
-2198270482761032515,2198134,11767098768946824702110,-276325,2026-08-02 10:08:11.000 UTC
-10576518495674281926,10576059,11767098768946824702110,-276325,2026-08-02 10:08:35.000 UTC
-50945331785278757989,50943119,11767098768946824702110,-276325,2026-08-02 10:10:47.000 UTC
-169052610645739420788,169048135,1159411924058186735944,-276324,2026-08-02 10:12:11.000 UTC
89875829029475546295469,-89878185475,1159411924058186735944,-276324,2026-08-02 10:12:11.000 UTC
-43679378299122241671928,43677985864,11767098768946824702110,-276325,2026-08-02 10:12:59.000 UTC
45201306766762555769937,-45202678357,1159411924058186735944,-276324,2026-08-02 10:13:47.000 UTC
-123271910687614149549,123268940,1159411924058186735944,-276324,2026-08-02 10:15:35.000 UTC
12482026538350154805650,-12482632739,1159411924058186735944,-276324,2026-08-02 10:15:47.000 UTC
20889202686193490476748,-20890818489,1159411924058186735944,-276324,2026-08-02 10:18:11.000 UTC
-80818354527544566488,80821025,1159411924058186735944,-276324,2026-08-02 10:19:11.000 UTC
-143815013333806000000,143819793,1159411924058186735944,-276324,2026-08-02 10:19:11.000 UTC
-10172477950281156815723,10172724160,1159411924058186735944,-276324,2026-08-02 10:19:23.000 UTC
-4803911425972626728,4803985,1159411924058186735944,-276324,2026-08-02 10:19:47.000 UTC
17881060904738761593759,-17882721153,1159411924058186735944,-276324,2026-08-02 10:20:11.000 UTC
-28883918362414235268,28885254,1159411924058186735944,-276324,2026-08-02 10:20:23.000 UTC
-30000000000000000000000,30000610277,1159411924058186735944,-276324,2026-08-02 10:20:35.000 UTC
-26513046471388952736,26512899,1159411924058186735944,-276324,2026-08-02 10:20:47.000 UTC
-28584309391963368053,28584149,1159411924058186735944,-276324,2026-08-02 10:22:23.000 UTC
-173044948426172823326,173043948,1159411924058186735944,-276324,2026-08-02 10:22:59.000 UTC
-20669140511540718929,20669017,1159411924058186735944,-276324,2026-08-02 10:23:35.000 UTC
1739315430064700736691,-1739415512,1159411924058186735944,-276324,2026-08-02 10:23:59.000 UTC
-72381254283381871762,72381035,1159411924058186735944,-276324,2026-08-02 10:25:47.000 UTC
-17855263251931137790,17855207,1159411924058186735944,-276324,2026-08-02 10:28:11.000 UTC
-20004654272995934525,20004591,1159411924058186735944,-276324,2026-08-02 10:29:23.000 UTC
-215719250679193021866,215718530,1159411924058186735944,-276324,2026-08-02 10:36:23.000 UTC
-23333546245673793828,23333463,1159411924058186735944,-276324,2026-08-02 10:36:35.000 UTC
-8492277361248408243,8492247,1159411924058186735944,-276324,2026-08-02 10:38:23.000 UTC
-79005983630009098902,79005695,1159411924058186735944,-276324,2026-08-02 10:39:11.000 UTC
-230554559769243766786,230553657,1159411924058186735944,-276324,2026-08-02 10:41:11.000 UTC
-7099170852020273758,7099141,1159411924058186735944,-276324,2026-08-02 10:43:23.000 UTC
-72622411840007425336,72622107,1159411924058186735944,-276324,2026-08-02 10:44:59.000 UTC
-1674463825664278819,1674456,1159411924058186735944,-276324,2026-08-02 10:50:47.000 UTC
-485917680000000000000,485915409,1159411924058186735944,-276324,2026-08-02 10:53:59.000 UTC
-75989557238064771632,75989165,1159411924058186735944,-276324,2026-08-02 10:57:11.000 UTC
-1166059878559467069971,1166052616,1159411924058186735944,-276324,2026-08-02 10:58:23.000 UTC
-518394944298251608944,518390962,1159411924058186735944,-276324,2026-08-02 11:13:47.000 UTC
-597296944716412259,597292,1159411924058186735944,-276324,2026-08-02 11:19:23.000 UTC
-32384439974119379246,32384175,1159411924058186735944,-276324,2026-08-02 11:21:35.000 UTC
1101195514353048676284,-1101255824,1159411924058186735944,-276324,2026-08-02 11:23:35.000 UTC
-3996411621369975252705,3996372727,1159411924058186735944,-276324,2026-08-02 11:29:11.000 UTC
-73897087559037805301,73896108,1159411924058186735944,-276324,2026-08-02 11:31:23.000 UTC
-48544872485459736679,48544224,1159411924058186735944,-276324,2026-08-02 11:43:23.000 UTC
-143876421933969577090,143874459,1159411924058186735944,-276324,2026-08-02 11:45:47.000 UTC
-71549736154255106491,71548773,1159411924058186735944,-276324,2026-08-02 11:45:47.000 UTC
-14360461598525071427,14360263,1159411924058186735944,-276324,2026-08-02 11:47:11.000 UTC
-362066059327223903404,362060954,1159411924058186735944,-276324,2026-08-02 11:51:23.000 UTC
-1173725866385414340437,1173707763,1159411924058186735944,-276324,2026-08-02 11:52:59.000 UTC
-477299870168233354293,477291828,1159411924058186735944,-276324,2026-08-02 11:54:35.000 UTC
-391734423010043059260,391727529,1159411924058186735944,-276324,2026-08-02 11:54:47.000 UTC
-313847945114641432509,313842231,1159411924058186735944,-276324,2026-08-02 11:55:11.000 UTC
-454158616941866659528,454150047,1159411924058186735944,-276324,2026-08-02 11:56:23.000 UTC
-147171147012710295119,147168293,1159411924058186735944,-276324,2026-08-02 11:59:23.000 UTC
-217974271160250540102,217969976,1159411924058186735944,-276324,2026-08-02 12:04:35.000 UTC
-853603546030650544,853586,1159411924058186735944,-276324,2026-08-02 12:05:11.000 UTC
-4935918013136460246,4935819,1159411924058186735944,-276324,2026-08-02 12:05:23.000 UTC
-280938172180759308,280932,1159411924058186735944,-276324,2026-08-02 12:13:47.000 UTC
-6249605463395586679,6249481,1159411924058186735944,-276324,2026-08-02 12:15:11.000 UTC
-17000000000000000,16999,1159411924058186735944,-276324,2026-08-02 12:17:59.000 UTC
-166543605589498529515,166540265,1159411924058186735944,-276324,2026-08-02 12:22:47.000 UTC
-2759031698901077355,2758975,1159411924058186735944,-276324,2026-08-02 12:26:47.000 UTC
-2210040286606132203,2209995,1159411924058186735944,-276324,2026-08-02 12:26:59.000 UTC
-380997056028242562511,380989199,1159411924058186735944,-276324,2026-08-02 12:28:11.000 UTC
-50283815765894945661,50282797,1159411924058186735944,-276324,2026-08-02 12:28:11.000 UTC
-206030532249146314505,206026109,1159411924058186735944,-276324,2026-08-02 12:32:11.000 UTC
-196615505457573639206,196611352,1159411924058186735944,-276324,2026-08-02 12:32:11.000 UTC
-20958551350053954367,20958097,1159411924058186735944,-276324,2026-08-02 12:33:23.000 UTC
-777960400084336306225,777943011,1159411924058186735944,-276324,2026-08-02 12:33:59.000 UTC
-9369144096157824292,9368928,1159411924058186735944,-276324,2026-08-02 12:37:23.000 UTC
-1010187552799796064998,1010163398,1159411924058186735944,-276324,2026-08-02 12:38:47.000 UTC
-127899603935731264625,127896420,1159411924058186735944,-276324,2026-08-02 12:44:35.000 UTC
-21201141855075245326,21200611,1159411924058186735944,-276324,2026-08-02 12:44:47.000 UTC
-1585789997459308383,1585750,1159411924058186735944,-276324,2026-08-02 12:51:35.000 UTC
-572581453199634730963,572566832,1159411924058186735944,-276324,2026-08-02 12:56:47.000 UTC
-104079748059832547903,104077029,1159411924058186735944,-276324,2026-08-02 13:01:23.000 UTC
-12773420126920036524,12773085,1159411924058186735944,-276324,2026-08-02 13:15:11.000 UTC
-33024270505351715774,33023403,1159411924058186735944,-276324,2026-08-02 13:16:59.000 UTC
-56985895690913951466,56984394,1159411924058186735944,-276324,2026-08-02 13:17:59.000 UTC
-8783313231440999985,8783081,1159411924058186735944,-276324,2026-08-02 13:18:47.000 UTC
-686302381235477636554,686283855,1159411924058186735944,-276324,2026-08-02 13:19:35.000 UTC
-811076587178799772501,811053748,11767098768946824702110,-276325,2026-08-02 13:19:47.000 UTC
-800929936383016092204,800907120,11767098768946824702110,-276325,2026-08-02 13:20:47.000 UTC
992150660698420798639,-992183929,11767098768946824702110,-276325,2026-08-02 13:25:11.000 UTC
-5779864715462562057493,5779697811,11767098768946824702110,-276325,2026-08-02 13:28:11.000 UTC
-7189560130513076332,7189348,11767098768946824702110,-276325,2026-08-02 13:34:35.000 UTC
-47899846013406498409,47898439,11767098768946824702110,-276325,2026-08-02 13:34:59.000 UTC
-69058116083800971605,69056086,11767098768946824702110,-276325,2026-08-02 13:44:59.000 UTC
-72126999902536108646,72124879,11767098768946824702110,-276325,2026-08-02 13:52:35.000 UTC
-4140707895110912021631,4140584696,11767098768946824702110,-276325,2026-08-02 13:53:11.000 UTC
751767148130881657558,-751791175,11767098768946824702110,-276325,2026-08-02 14:00:47.000 UTC
-91362957860329454062,91360218,11767098768946824702110,-276325,2026-08-02 14:01:47.000 UTC
-12943479804001536293,12943091,11767098768946824702110,-276325,2026-08-02 14:02:23.000 UTC
-2372538765223112720630,2372467122,11767098768946824702110,-276325,2026-08-02 14:02:47.000 UTC
-300760747853776015937,300751597,11767098768946824702110,-276325,2026-08-02 14:03:11.000 UTC
-2982202164638212582690,2982110602,11767098768946824702110,-276325,2026-08-02 14:04:23.000 UTC
-433424412044621021045,433410978,11767098768946824702110,-276325,2026-08-02 14:10:23.000 UTC
-600000000000000000000,599981351,11767098768946824702110,-276325,2026-08-02 14:16:35.000 UTC
-49125869545030353288,49124339,11767098768946824702110,-276325,2026-08-02 14:20:35.000 UTC
-100000000000000000000,99996885,11767098768946824702110,-276325,2026-08-02 14:23:47.000 UTC
-357870269735137762669,357859108,11767098768946824702110,-276325,2026-08-02 14:23:59.000 UTC
-94118969870251818547,94116030,11767098768946824702110,-276325,2026-08-02 14:24:23.000 UTC
-68694734216930342440,68692588,11767098768946824702110,-276325,2026-08-02 14:24:47.000 UTC
-909237877688404744650,909209397,11767098768946824702110,-276325,2026-08-02 14:24:47.000 UTC
-506253933045931997168,506238014,11767098768946824702110,-276325,2026-08-02 14:25:59.000 UTC
-14674346810209607019,14673884,11767098768946824702110,-276325,2026-08-02 14:36:11.000 UTC
-278862723354831015916,278853935,11767098768946824702110,-276325,2026-08-02 14:38:47.000 UTC
-230460538204513681630,230453265,11767098768946824702110,-276325,2026-08-02 14:38:59.000 UTC
-1673987366582005959771,1673934271,11767098768946824702110,-276325,2026-08-02 14:47:11.000 UTC
-72437786323366512859,72435478,11767098768946824702110,-276325,2026-08-02 14:48:59.000 UTC
-190605753918893438546,190599675,11767098768946824702110,-276325,2026-08-02 14:49:35.000 UTC
-59570393988444212401591,59568191875,11767098768946824702110,-276325,2026-08-02 14:52:47.000 UTC
-27499500000000000000000,27498279972,11767098768946824702110,-276325,2026-08-02 14:54:47.000 UTC
-57509617168924862442,57506924,11767098768946824702110,-276325,2026-08-02 14:56:59.000 UTC
-707117193412173379218,707084126,11767098768946824702110,-276325,2026-08-02 14:56:59.000 UTC
72838944784050673891,-72840051,11767098768946824702110,-276325,2026-08-02 14:59:47.000 UTC
-21900308328290058011,21899282,11767098768946824702110,-276325,2026-08-02 15:00:23.000 UTC
-55300000000000000000000,55297150798,11767098768946824702110,-276325,2026-08-02 15:08:35.000 UTC
2394163635733613222912,-2394177956,11767098768946824702110,-276325,2026-08-02 15:15:47.000 UTC
-159961717407742947609,159952786,11767098768946824702110,-276325,2026-08-02 15:16:23.000 UTC
-6734254068648306484,6733878,11767098768946824702110,-276325,2026-08-02 15:16:23.000 UTC
-15332182354753660531,15331326,11767098768946824702110,-276325,2026-08-02 15:17:23.000 UTC
-44399182314145254589,44396702,11767098768946824702110,-276325,2026-08-02 15:22:11.000 UTC
-19452677689822068399,19451591,11767098768946824702110,-276325,2026-08-02 15:22:23.000 UTC
-231063402841788333193,231050491,11767098768946824702110,-276325,2026-08-02 15:30:23.000 UTC
119998043873434273665694,-120000000000,11767098768946824702110,-276325,2026-08-02 15:32:47.000 UTC
-5991461496201191563,5991248,11767098768946824702110,-276325,2026-08-02 15:35:59.000 UTC
-9105842454536373902,9105519,11767098768946824702110,-276325,2026-08-02 15:36:23.000 UTC
-3051164150342182596,3051055,11767098768946824702110,-276325,2026-08-02 15:37:47.000 UTC
47925479969419622277635,-47926971772,1159411924058186735944,-276324,2026-08-02 15:39:11.000 UTC
-30000000000000000000,29999452,1159411924058186735944,-276324,2026-08-02 15:40:23.000 UTC
-409501465779685820817,409493832,1159411924058186735944,-276324,2026-08-02 15:41:11.000 UTC
-8441404833063302483,8441244,1159411924058186735944,-276324,2026-08-02 15:41:47.000 UTC
-155827173589842038243,155824190,1159411924058186735944,-276324,2026-08-02 15:45:23.000 UTC
-133654694856428466,133652,1159411924058186735944,-276324,2026-08-02 15:52:35.000 UTC
-10638767149000000183,10638561,1159411924058186735944,-276324,2026-08-02 15:54:59.000 UTC
-180292993297107886395,180289486,1159411924058186735944,-276324,2026-08-02 16:03:35.000 UTC
-2947476212516599064998,2947410927,1159411924058186735944,-276324,2026-08-02 16:07:11.000 UTC
-12574311845683123485,12574001,1159411924058186735944,-276324,2026-08-02 16:08:35.000 UTC
-9064648416596983679,9064424,1159411924058186735944,-276324,2026-08-02 16:09:59.000 UTC
-12624848895295432721,12624536,1159411924058186735944,-276324,2026-08-02 16:11:47.000 UTC
-15960936864438466540,15960541,1159411924058186735944,-276324,2026-08-02 16:17:23.000 UTC
-78686215085385753646,78684260,1159411924058186735944,-276324,2026-08-02 16:20:47.000 UTC
-405177664169405222506,405167428,1159411924058186735944,-276324,2026-08-02 16:26:59.000 UTC
-326346899014477397126,326338448,1159411924058186735944,-276324,2026-08-02 16:30:23.000 UTC
-7366680968945619578028,7366470290,11767098768946824702110,-276325,2026-08-02 16:33:23.000 UTC
-2952786150823177658560,2952698617,11767098768946824702110,-276325,2026-08-02 16:36:35.000 UTC
-3080676526096568887,3080584,11767098768946824702110,-276325,2026-08-02 16:37:23.000 UTC
-268540126525530432628,268532092,11767098768946824702110,-276325,2026-08-02 16:38:11.000 UTC
-1629344408842954146639,1629295398,11767098768946824702110,-276325,2026-08-02 16:38:35.000 UTC
-5012076216076095959,5011924,11767098768946824702110,-276325,2026-08-02 16:40:47.000 UTC
999968134192281802778,-1000000000,11767098768946824702110,-276325,2026-08-02 16:46:47.000 UTC
-111746326494819788734,111742967,11767098768946824702110,-276325,2026-08-02 16:54:11.000 UTC
-36049062280296902915,36047978,11767098768946824702110,-276325,2026-08-02 16:54:47.000 UTC
-20992330652865840302,20991699,11767098768946824702110,-276325,2026-08-02 16:55:11.000 UTC
1428281766577055696892,-1428327536,11767098768946824702110,-276325,2026-08-02 16:55:47.000 UTC
-22265575565501583394797,22264869140,11767098768946824702110,-276325,2026-08-02 16:57:23.000 UTC
7035348853876924012287,-7035552735,11767098768946824702110,-276325,2026-08-02 16:57:35.000 UTC
-624542409130150404301,624522126,11767098768946824702110,-276325,2026-08-02 17:04:47.000 UTC
-597924763542562162419,597905282,11767098768946824702110,-276325,2026-08-02 17:05:11.000 UTC
-2957839356156345406043,2957742094,11767098768946824702110,-276325,2026-08-02 17:08:35.000 UTC
-2956984161205355065969,2956885441,11767098768946824702110,-276325,2026-08-02 17:10:11.000 UTC
-2617153211717607152,2617065,11767098768946824702110,-276325,2026-08-02 17:12:59.000 UTC
-5927478100198394332134,5927275731,11767098768946824702110,-276325,2026-08-02 17:14:23.000 UTC
-2594894262173655607157,2594803791,11767098768946824702110,-276325,2026-08-02 17:14:59.000 UTC
-949540960172052144193,949507568,11767098768946824702110,-276325,2026-08-02 17:19:59.000 UTC
-3362566432553859770337,3362446951,11767098768946824702110,-276325,2026-08-02 17:37:23.000 UTC
51582768382434369841392,-51584390910,1159411924058186735944,-276324,2026-08-02 17:37:35.000 UTC
-81423307502389702918,81422071,1159411924058186735944,-276324,2026-08-02 17:40:23.000 UTC
-100000000000000000000000,99996488585,11767098768946824702110,-276325,2026-08-02 17:45:23.000 UTC
1540898022736042412911,-1540925868,11767098768946824702110,-276325,2026-08-02 17:47:47.000 UTC
-951073069632951928799,951031337,11767098768946824702110,-276325,2026-08-02 17:48:11.000 UTC
-2000000000000000000000,1999911739,11767098768946824702110,-276325,2026-08-02 17:49:23.000 UTC
-1278863247322326853,1278806,11767098768946824702110,-276325,2026-08-02 17:49:47.000 UTC
-1554774699378163035,1554705,11767098768946824702110,-276325,2026-08-02 17:52:23.000 UTC
-188186274008014203506,188177934,11767098768946824702110,-276325,2026-08-02 17:52:59.000 UTC
-184235565544297082432,184227386,11767098768946824702110,-276325,2026-08-02 18:00:35.000 UTC
-282851351192045934306,282838804,11767098768946824702110,-276325,2026-08-02 18:00:35.000 UTC
-204042972208135669561,204033906,11767098768946824702110,-276325,2026-08-02 18:10:23.000 UTC
-58860732046181477959789,58857821478,11767098768946824702110,-276325,2026-08-02 18:11:35.000 UTC
-75592509519652978533,75588393,11767098768946824702110,-276325,2026-08-02 18:14:23.000 UTC
-61291298944006334007,61287960,11770108830838991031867,-276325,2026-08-02 18:18:35.000 UTC
-48899822082780314147,48895767,11770108830838991031867,-276325,2026-08-02 18:19:47.000 UTC
-167348384410470380681084,167336889279,11770108830838991031867,-276325,2026-08-02 18:19:47.000 UTC
-331705608628909615756,331678022,11770108830838991031867,-276325,2026-08-02 18:19:59.000 UTC
-1301023483582818341344,1300915466,11770108830838991031867,-276325,2026-08-02 18:19:59.000 UTC
-81881365460000000000000,81873984057,11770108830838991031867,-276325,2026-08-02 18:21:47.000 UTC
202503625276058806806558,-202500000000,11770108830838991031867,-276325,2026-08-02 18:21:59.000 UTC
-8885565476168828336,8885008,11770108830838991031867,-276325,2026-08-02 18:27:11.000 UTC
-7589041546909694005,7588565,11770108830838991031867,-276325,2026-08-02 18:27:59.000 UTC
-119864079043820000000000,119855343074,11770108830838991031867,-276325,2026-08-02 18:31:35.000 UTC
-11415653301580391326,11414705,11770108830838991031867,-276325,2026-08-02 18:33:47.000 UTC
-76036297717000000000000,76029490502,11770108830838991031867,-276325,2026-08-02 18:34:23.000 UTC
202503398819706352276194,-202500000000,11770108830838991031867,-276325,2026-08-02 18:34:35.000 UTC
54999976625264880119,-55000000,11770108830838991031867,-276325,2026-08-02 18:34:47.000 UTC
14999974439092694571678,-15000000000,11770108830838991031867,-276325,2026-08-02 18:35:11.000 UTC
-189549580398782467579,189538389,11770108830838991031867,-276325,2026-08-02 18:39:23.000 UTC
673487843383611736551,-673489867,11770108830838991031867,-276325,2026-08-02 18:42:23.000 UTC
-434252259891929104773,434226653,11770108830838991031867,-276325,2026-08-02 18:42:35.000 UTC
54570936426371095170,-54571104,11770108830838991031867,-276325,2026-08-02 18:42:35.000 UTC
-34596375356140266160,34594333,11770108830838991031867,-276325,2026-08-02 18:42:59.000 UTC
-1479323913000000000000,1479236433,11770108830838991031867,-276325,2026-08-02 18:43:35.000 UTC
-371011526598952111228,370989528,11770108830838991031867,-276325,2026-08-02 18:45:23.000 UTC
-370492660936353112336,370470670,11770108830838991031867,-276325,2026-08-02 18:45:35.000 UTC
-266322356358506437507,266306534,11770108830838991031867,-276325,2026-08-02 18:45:59.000 UTC
-555833918398743407113,555800858,11770108830838991031867,-276325,2026-08-02 18:46:35.000 UTC
825012750167775384104,-825014849,11770108830838991031867,-276325,2026-08-02 18:46:59.000 UTC
-555407250176962602461,555374240,11770108830838991031867,-276325,2026-08-02 18:48:23.000 UTC
-927285829302573514489,927230601,11770108830838991031867,-276325,2026-08-02 18:48:59.000 UTC
-463274230593514797385,463246583,11770108830838991031867,-276325,2026-08-02 18:49:47.000 UTC
-223262558919936883018,223249222,11770108830838991031867,-276325,2026-08-02 18:51:23.000 UTC
-709309268206796833813,709266841,11770108830838991031867,-276325,2026-08-02 18:51:47.000 UTC
-925899383686160288954,925843863,11770108830838991031867,-276325,2026-08-02 18:52:11.000 UTC
-58020896562421445212,58017422,11770108830838991031867,-276325,2026-08-02 18:52:11.000 UTC
-105518751759652635799,105512415,11770108830838991031867,-276325,2026-08-02 18:52:35.000 UTC
-9658310755083376760,9657730,11770108830838991031867,-276325,2026-08-02 18:52:35.000 UTC
-555600061842053651776,555566665,11770108830838991031867,-276325,2026-08-02 18:52:47.000 UTC
-2605934364788105589023,2605777025,11770108830838991031867,-276325,2026-08-02 18:53:11.000 UTC
-333337608074841702415,333317398,11770108830838991031867,-276325,2026-08-02 18:53:23.000 UTC
-756518332192623645425,756472396,11770108830838991031867,-276325,2026-08-02 18:55:59.000 UTC
-926458220420926089921,926401833,11770108830838991031867,-276325,2026-08-02 18:56:47.000 UTC
-555481122684500939085,555447244,11770108830838991031867,-276325,2026-08-02 18:57:23.000 UTC
-925979419526523422903,925922828,11770108830838991031867,-276325,2026-08-02 18:57:59.000 UTC
-734858418485963515365,734813404,11770108830838991031867,-276325,2026-08-02 18:58:47.000 UTC
-900381317014490376374,900326038,11770108830838991031867,-276325,2026-08-02 19:00:23.000 UTC
-1803196512498743200,1803085,11770108830838991031867,-276325,2026-08-02 19:00:23.000 UTC
-265156525953225162879,265140220,11770108830838991031867,-276325,2026-08-02 19:02:23.000 UTC
-294902284529674603340,294884135,11770108830838991031867,-276325,2026-08-02 19:02:35.000 UTC
-626018956616332688,625980,11770108830838991031867,-276325,2026-08-02 19:02:47.000 UTC
-422208093567594956399,422182084,11770108830838991031867,-276325,2026-08-02 19:05:11.000 UTC
-7079211156636794336,7078774,11770108830838991031867,-276325,2026-08-02 19:05:47.000 UTC
-1799033482808926539968,1798922316,11770108830838991031867,-276325,2026-08-02 19:13:47.000 UTC
-1781564996063689231147,1781454367,11770108830838991031867,-276325,2026-08-02 19:13:59.000 UTC
-1104590189843992408845,1104521327,11770108830838991031867,-276325,2026-08-02 19:15:47.000 UTC
-1425300524151649654860,1425211362,11770108830838991031867,-276325,2026-08-02 19:16:47.000 UTC
-3117713828484719846,3117518,11770108830838991031867,-276325,2026-08-02 19:18:11.000 UTC
-614119802813083634438,614081278,11770108830838991031867,-276325,2026-08-02 19:19:11.000 UTC
-513339471380917953603,513307220,11770108830838991031867,-276325,2026-08-02 19:20:11.000 UTC
-1185582630202778578695,1185507973,11770108830838991031867,-276325,2026-08-02 19:22:23.000 UTC
-2264882609359828012373,2264739324,11770108830838991031867,-276325,2026-08-02 19:23:11.000 UTC
-30672803331045249353,30670856,11770108830838991031867,-276325,2026-08-02 19:24:47.000 UTC
-17505223098993143080,17504112,11770108830838991031867,-276325,2026-08-02 19:26:23.000 UTC
-104479325819651972439,104472694,11770108830838991031867,-276325,2026-08-02 19:29:47.000 UTC
-7159050984632989945,7158596,11770108830838991031867,-276325,2026-08-02 19:30:35.000 UTC
-186825468251452622229,186813605,11770108830838991031867,-276325,2026-08-02 19:31:11.000 UTC
-264160346874753948271,264143562,11770108830838991031867,-276325,2026-08-02 19:35:11.000 UTC
-464123627071468239,464094,11770108830838991031867,-276325,2026-08-02 19:38:35.000 UTC
-1282166426258583296,1282084,11770108830838991031867,-276325,2026-08-02 19:39:11.000 UTC
-101354017636765125209,101347574,11770108830838991031867,-276325,2026-08-02 19:43:23.000 UTC
-2217459754895899610,2217318,11770108830838991031867,-276325,2026-08-02 19:48:59.000 UTC
-10805329373203496572,10804642,11770108830838991031867,-276325,2026-08-02 19:49:59.000 UTC
-627401625390971374,627361,11770108830838991031867,-276325,2026-08-02 19:50:59.000 UTC
-14717367528141521778,14716431,11770108830838991031867,-276325,2026-08-02 19:52:59.000 UTC
-237425327384015229860,237410226,11770108830838991031867,-276325,2026-08-02 19:54:47.000 UTC
-333641532315588050268,333620295,11770108830838991031867,-276325,2026-08-02 19:55:35.000 UTC
-550044440865705798020,550009388,11770108830838991031867,-276325,2026-08-02 19:57:59.000 UTC
-365367806370049341482,365344494,11770108830838991031867,-276325,2026-08-02 19:58:35.000 UTC
-19146760891490869610,19145538,11770108830838991031867,-276325,2026-08-02 20:01:35.000 UTC
-243106162055989821474,243090637,11770108830838991031867,-276325,2026-08-02 20:02:11.000 UTC
-178027223381833290654,178015848,11770108830838991031867,-276325,2026-08-02 20:02:35.000 UTC
-507835643452528938944,507803166,11770108830838991031867,-276325,2026-08-02 20:03:11.000 UTC
-143261261117324598498,143252091,11770108830838991031867,-276325,2026-08-02 20:04:47.000 UTC
-402851777777076858003,402825973,11770108830838991031867,-276325,2026-08-02 20:04:59.000 UTC
-600507804856433761431,600469288,11770108830838991031867,-276325,2026-08-02 20:05:11.000 UTC
-1744292345634875028287,1744180120,11770108830838991031867,-276325,2026-08-02 20:05:23.000 UTC
-225673157626936381791,225658600,11770108830838991031867,-276325,2026-08-02 20:05:35.000 UTC
-580647048350557539810,580609553,11770108830838991031867,-276325,2026-08-02 20:06:11.000 UTC
-103822693858135925282,103815972,11770108830838991031867,-276325,2026-08-02 20:06:11.000 UTC
-604852674832888738876,604813555,11770108830838991031867,-276325,2026-08-02 20:06:11.000 UTC
-18004272106213124642,18003106,11770108830838991031867,-276325,2026-08-02 20:07:11.000 UTC
-15075538982681976224,15074562,11770108830838991031867,-276325,2026-08-02 20:07:35.000 UTC
-73822288622613945328,73817508,11770108830838991031867,-276325,2026-08-02 20:08:35.000 UTC
5000011693637510856872,-5000000000,11770108830838991031867,-276325,2026-08-02 20:13:47.000 UTC
-135519696688013966543,135511032,11770108830838991031867,-276325,2026-08-02 20:14:35.000 UTC
-35915706874452405863,35913411,11770108830838991031867,-276325,2026-08-02 20:14:35.000 UTC
-54557595858727250890,54554107,11770108830838991031867,-276325,2026-08-02 20:15:47.000 UTC
-362827608197512392069,362804393,11770108830838991031867,-276325,2026-08-02 20:18:59.000 UTC
8934692467139065914785,-8934681256,11770108830838991031867,-276325,2026-08-02 20:22:35.000 UTC
-155158656606000875191,155148957,11770108830838991031867,-276325,2026-08-02 20:32:35.000 UTC
-11373610088855510342,11372898,11770108830838991031867,-276325,2026-08-02 20:35:35.000 UTC
-494229814594830070395,494198893,11770108830838991031867,-276325,2026-08-02 20:35:47.000 UTC
-292750000000000000000000,292724391383,11770108830838991031867,-276325,2026-08-02 20:36:11.000 UTC
202506712006580523743331,-202500000000,11770108830838991031867,-276325,2026-08-02 20:36:23.000 UTC
-287498864640000000000000,287469436019,11770108830838991031867,-276325,2026-08-02 20:37:47.000 UTC
210009859250648371817627,-210000000000,11770108830838991031867,-276325,2026-08-02 20:37:59.000 UTC
150002454276305536785531,-150000000000,11770108830838991031867,-276325,2026-08-02 20:38:23.000 UTC
